"","Date","Entity","Code","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","PerCapita.Death","PerCapita.Infection","Death.Rate"
"7063",2020-04-09,"Mexico","MEX",174,3181,128932753,1.3495407175553e-06,2.46717759916288e-05,0.054699779943414
"7064",2020-04-10,"Mexico","MEX",194,3441,128932753,1.5046603402628e-06,2.66883310868263e-05,0.0563789596047661
"7065",2020-03-29,"Mexico","MEX",16,848,128932753,1.24095698166004e-07,6.57707200279823e-06,0.0188679245283019
"7066",2020-03-27,"Mexico","MEX",8,585,128932753,6.20478490830022e-08,4.53724896419454e-06,0.0136752136752137
"7067",2020-04-28,"Mexico","MEX",1434,15529,128932753,1.11220769481281e-05,0.000120442631051243,0.092343357589027
"7068",2020-03-16,"Mexico","MEX",NA,53,128932753,NA,4.1106700017489e-07,NA
"7069",2020-03-17,"Mexico","MEX",NA,82,128932753,NA,6.35990453100773e-07,NA
"7070",2020-03-09,"Mexico","MEX",NA,7,128932753,NA,5.42918679476269e-08,NA
"7071",2020-03-21,"Mexico","MEX",2,203,128932753,1.55119622707506e-08,1.57446417048118e-06,0.00985221674876847
"7072",2020-05-05,"Mexico","MEX",2271,24905,128932753,1.76138331584373e-05,0.000193162710176521,0.0911865087331861
"7073",2020-03-02,"Mexico","MEX",NA,5,128932753,NA,3.87799056768764e-08,NA
"7074",2020-04-27,"Mexico","MEX",1351,14677,128932753,1.0478330513892e-05,0.000113834535123903,0.0920487838114056
"7075",2020-03-26,"Mexico","MEX",5,475,128932753,3.87799056768764e-08,3.68409103930326e-06,0.0105263157894737
"7076",2020-04-11,"Mexico","MEX",233,3844,128932753,1.80714360454244e-06,2.98139914843826e-05,0.0606139438085328
"7077",2020-05-04,"Mexico","MEX",2154,23471,128932753,1.67063833655983e-05,0.000182040633228393,0.0917728260406459
"7078",2020-03-25,"Mexico","MEX",5,405,128932753,3.87799056768764e-08,3.14117235982699e-06,0.0123456790123457
"7079",2020-04-29,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7080",2020-03-16,"Monaco","MCO",NA,7,39244,NA,0.000178371215982061,NA
"7081",2020-04-28,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7082",2020-03-17,"Monaco","MCO",NA,9,39244,NA,0.000229334420548364,NA
"7083",2020-04-30,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7084",2020-04-15,"Monaco","MCO",2,93,39244,5.09632045663031e-05,0.0023697890123331,0.021505376344086
"7085",2020-03-15,"Monaco","MCO",NA,3,39244,NA,7.64448068494547e-05,NA
"7086",2020-04-13,"Monaco","MCO",2,93,39244,5.09632045663031e-05,0.0023697890123331,0.021505376344086
"7087",2020-04-14,"Monaco","MCO",2,93,39244,5.09632045663031e-05,0.0023697890123331,0.021505376344086
"7088",2020-04-26,"Monaco","MCO",4,94,39244,0.000101926409132606,0.00239527061461625,0.0425531914893617
"7089",2020-04-25,"Monaco","MCO",4,94,39244,0.000101926409132606,0.00239527061461625,0.0425531914893617
"7090",2020-03-18,"Monaco","MCO",NA,9,39244,NA,0.000229334420548364,NA
"7091",2020-04-17,"Monaco","MCO",3,93,39244,7.64448068494547e-05,0.0023697890123331,0.032258064516129
"7092",2020-04-27,"Monaco","MCO",4,94,39244,0.000101926409132606,0.00239527061461625,0.0425531914893617
"7093",2020-05-06,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7094",2020-04-04,"Monaco","MCO",NA,64,39244,NA,0.0016308225461217,NA
"7095",2020-04-05,"Monaco","MCO",2,66,39244,5.09632045663031e-05,0.001681785750688,0.0303030303030303
"7096",2020-05-05,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7097",2020-05-01,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7098",2020-03-02,"Monaco","MCO",NA,1,39244,NA,2.54816022831516e-05,NA
"7099",2020-04-23,"Monaco","MCO",3,94,39244,7.64448068494547e-05,0.00239527061461625,0.0319148936170213
"7100",2020-04-24,"Monaco","MCO",4,94,39244,0.000101926409132606,0.00239527061461625,0.0425531914893617
"7101",2020-03-24,"Monaco","MCO",NA,23,39244,NA,0.000586076852512486,NA
"7102",2020-03-25,"Monaco","MCO",NA,27,39244,NA,0.000688003261645092,NA
"7103",2020-04-16,"Monaco","MCO",3,93,39244,7.64448068494547e-05,0.0023697890123331,0.032258064516129
"7104",2020-03-31,"Monaco","MCO",NA,49,39244,NA,0.00124859851187443,NA
"7105",2020-03-19,"Monaco","MCO",NA,9,39244,NA,0.000229334420548364,NA
"7106",2020-04-03,"Monaco","MCO",NA,60,39244,NA,0.00152889613698909,NA
"7107",2020-04-20,"Monaco","MCO",3,94,39244,7.64448068494547e-05,0.00239527061461625,0.0319148936170213
"7108",2020-04-21,"Monaco","MCO",3,94,39244,7.64448068494547e-05,0.00239527061461625,0.0319148936170213
"7109",2020-04-22,"Monaco","MCO",3,94,39244,7.64448068494547e-05,0.00239527061461625,0.0319148936170213
"7110",2020-03-01,"Monaco","MCO",NA,1,39244,NA,2.54816022831516e-05,NA
"7111",2020-04-12,"Monaco","MCO",2,92,39244,5.09632045663031e-05,0.00234430741004994,0.0217391304347826
"7112",2020-04-11,"Monaco","MCO",2,90,39244,5.09632045663031e-05,0.00229334420548364,0.0222222222222222
"7113",2020-04-09,"Monaco","MCO",2,81,39244,5.09632045663031e-05,0.00206400978493528,0.0246913580246914
"7114",2020-04-18,"Monaco","MCO",3,94,39244,7.64448068494547e-05,0.00239527061461625,0.0319148936170213
"7115",2020-04-19,"Monaco","MCO",3,94,39244,7.64448068494547e-05,0.00239527061461625,0.0319148936170213
"7116",2020-05-07,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7117",2020-05-08,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7118",2020-03-22,"Monaco","MCO",NA,18,39244,NA,0.000458668841096728,NA
"7119",2020-05-02,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7120",2020-03-20,"Monaco","MCO",NA,11,39244,NA,0.000280297625114667,NA
"7121",2020-03-21,"Monaco","MCO",NA,12,39244,NA,0.000305779227397819,NA
"7122",2020-05-04,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7123",2020-03-29,"Monaco","MCO",NA,43,39244,NA,0.00109570889817552,NA
"7124",2020-02-29,"Monaco","MCO",NA,1,39244,NA,2.54816022831516e-05,NA
"7125",2020-04-10,"Monaco","MCO",2,84,39244,5.09632045663031e-05,0.00214045459178473,0.0238095238095238
"7126",2020-03-27,"Monaco","MCO",NA,33,39244,NA,0.000840892875344002,NA
"7127",2020-04-08,"Monaco","MCO",2,79,39244,5.09632045663031e-05,0.00201304658036897,0.0253164556962025
"7128",2020-04-01,"Monaco","MCO",NA,52,39244,NA,0.00132504331872388,NA
"7129",2020-03-26,"Monaco","MCO",NA,31,39244,NA,0.000789929670777699,NA
"7130",2020-05-03,"Monaco","MCO",4,95,39244,0.000101926409132606,0.0024207522168994,0.0421052631578947
"7131",2020-04-06,"Monaco","MCO",2,73,39244,5.09632045663031e-05,0.00186015696667006,0.0273972602739726
"7132",2020-04-02,"Monaco","MCO",NA,55,39244,NA,0.00140148812557334,NA
"7133",2020-03-30,"Monaco","MCO",NA,46,39244,NA,0.00117215370502497,NA
"7134",2020-03-28,"Monaco","MCO",NA,42,39244,NA,0.00107022729589237,NA
"7135",2020-04-07,"Monaco","MCO",2,77,39244,5.09632045663031e-05,0.00196208337580267,0.025974025974026
"7136",2020-03-23,"Monaco","MCO",NA,23,39244,NA,0.000586076852512486,NA
"7137",2020-04-12,"Mongolia","MNG",NA,16,3278292,NA,4.88059025858587e-06,NA
"7138",2020-04-10,"Mongolia","MNG",NA,16,3278292,NA,4.88059025858587e-06,NA
"7139",2020-03-21,"Mongolia","MNG",NA,6,3278292,NA,1.8302213469697e-06,NA
"7140",2020-03-28,"Mongolia","MNG",NA,11,3278292,NA,3.35540580277779e-06,NA
"7141",2020-05-05,"Mongolia","MNG",NA,41,3278292,NA,1.25065125376263e-05,NA
"7142",2020-04-11,"Mongolia","MNG",NA,16,3278292,NA,4.88059025858587e-06,NA
"7143",2020-04-13,"Mongolia","MNG",NA,16,3278292,NA,4.88059025858587e-06,NA
"7144",2020-03-27,"Mongolia","MNG",NA,11,3278292,NA,3.35540580277779e-06,NA
"7145",2020-04-14,"Mongolia","MNG",NA,16,3278292,NA,4.88059025858587e-06,NA
"7146",2020-03-20,"Mongolia","MNG",NA,5,3278292,NA,1.52518445580809e-06,NA
"7147",2020-04-01,"Mongolia","MNG",NA,12,3278292,NA,3.66044269393941e-06,NA
"7148",2020-04-02,"Mongolia","MNG",NA,14,3278292,NA,4.27051647626264e-06,NA
"7149",2020-04-03,"Mongolia","MNG",NA,14,3278292,NA,4.27051647626264e-06,NA
"7150",2020-05-06,"Mongolia","MNG",NA,41,3278292,NA,1.25065125376263e-05,NA
"7151",2020-04-07,"Mongolia","MNG",NA,15,3278292,NA,4.57555336742426e-06,NA
"7152",2020-03-26,"Mongolia","MNG",NA,10,3278292,NA,3.05036891161617e-06,NA
"7153",2020-04-09,"Mongolia","MNG",NA,16,3278292,NA,4.88059025858587e-06,NA
"7154",2020-03-24,"Mongolia","MNG",NA,10,3278292,NA,3.05036891161617e-06,NA
"7155",2020-04-20,"Mongolia","MNG",NA,32,3278292,NA,9.76118051717175e-06,NA
"7156",2020-05-07,"Mongolia","MNG",NA,41,3278292,NA,1.25065125376263e-05,NA
"7157",2020-03-29,"Mongolia","MNG",NA,12,3278292,NA,3.66044269393941e-06,NA
"7158",2020-03-30,"Mongolia","MNG",NA,12,3278292,NA,3.66044269393941e-06,NA
"7159",2020-03-19,"Mongolia","MNG",NA,5,3278292,NA,1.52518445580809e-06,NA
"7160",2020-04-28,"Mongolia","MNG",NA,38,3278292,NA,1.15914018641414e-05,NA
"7161",2020-04-15,"Mongolia","MNG",NA,30,3278292,NA,9.15110673484851e-06,NA
"7162",2020-04-16,"Mongolia","MNG",NA,30,3278292,NA,9.15110673484851e-06,NA
"7163",2020-04-04,"Mongolia","MNG",NA,14,3278292,NA,4.27051647626264e-06,NA
"7164",2020-04-05,"Mongolia","MNG",NA,14,3278292,NA,4.27051647626264e-06,NA
"7165",2020-04-08,"Mongolia","MNG",NA,15,3278292,NA,4.57555336742426e-06,NA
"7166",2020-05-04,"Mongolia","MNG",NA,40,3278292,NA,1.22014756464647e-05,NA
"7167",2020-04-19,"Mongolia","MNG",NA,31,3278292,NA,9.45614362601013e-06,NA
"7168",2020-05-03,"Mongolia","MNG",NA,39,3278292,NA,1.18964387553031e-05,NA
"7169",2020-04-21,"Mongolia","MNG",NA,34,3278292,NA,1.0371254299495e-05,NA
"7170",2020-04-22,"Mongolia","MNG",NA,35,3278292,NA,1.06762911906566e-05,NA
"7171",2020-05-08,"Mongolia","MNG",NA,42,3278292,NA,1.28115494287879e-05,NA
"7172",2020-03-31,"Mongolia","MNG",NA,12,3278292,NA,3.66044269393941e-06,NA
"7173",2020-03-15,"Mongolia","MNG",NA,1,3278292,NA,3.05036891161617e-07,NA
"7174",2020-04-29,"Mongolia","MNG",NA,38,3278292,NA,1.15914018641414e-05,NA
"7175",2020-04-30,"Mongolia","MNG",NA,38,3278292,NA,1.15914018641414e-05,NA
"7176",2020-03-22,"Mongolia","MNG",NA,10,3278292,NA,3.05036891161617e-06,NA
"7177",2020-03-23,"Mongolia","MNG",NA,10,3278292,NA,3.05036891161617e-06,NA
"7178",2020-04-06,"Mongolia","MNG",NA,14,3278292,NA,4.27051647626264e-06,NA
"7179",2020-03-25,"Mongolia","MNG",NA,10,3278292,NA,3.05036891161617e-06,NA
"7180",2020-03-10,"Mongolia","MNG",NA,1,3278292,NA,3.05036891161617e-07,NA
"7181",2020-04-24,"Mongolia","MNG",NA,36,3278292,NA,1.09813280818182e-05,NA
"7182",2020-04-25,"Mongolia","MNG",NA,36,3278292,NA,1.09813280818182e-05,NA
"7183",2020-03-18,"Mongolia","MNG",NA,4,3278292,NA,1.22014756464647e-06,NA
"7184",2020-04-27,"Mongolia","MNG",NA,38,3278292,NA,1.15914018641414e-05,NA
"7185",2020-04-23,"Mongolia","MNG",NA,35,3278292,NA,1.06762911906566e-05,NA
"7186",2020-04-17,"Mongolia","MNG",NA,31,3278292,NA,9.45614362601013e-06,NA
"7187",2020-04-18,"Mongolia","MNG",NA,31,3278292,NA,9.45614362601013e-06,NA
"7188",2020-05-02,"Mongolia","MNG",NA,39,3278292,NA,1.18964387553031e-05,NA
"7189",2020-04-26,"Mongolia","MNG",NA,38,3278292,NA,1.15914018641414e-05,NA
"7190",2020-05-01,"Mongolia","MNG",NA,38,3278292,NA,1.15914018641414e-05,NA
"7191",2020-03-31,"Montenegro","MNE",1,91,628062,1.59219949622808e-06,0.000144890154156755,0.010989010989011
"7192",2020-04-24,"Montenegro","MNE",5,319,628062,7.9609974811404e-06,0.000507911639296757,0.0156739811912226
"7193",2020-04-25,"Montenegro","MNE",6,319,628062,9.55319697736848e-06,0.000507911639296757,0.0188087774294671
"7194",2020-05-01,"Montenegro","MNE",7,322,628062,1.11453964735966e-05,0.000512688237785442,0.0217391304347826
"7195",2020-03-30,"Montenegro","MNE",1,85,628062,1.59219949622808e-06,0.000135336957179387,0.0117647058823529
"7196",2020-05-06,"Montenegro","MNE",8,324,628062,1.27375959698246e-05,0.000515872636777898,0.0246913580246914
"7197",2020-05-07,"Montenegro","MNE",8,324,628062,1.27375959698246e-05,0.000515872636777898,0.0246913580246914
"7198",2020-04-27,"Montenegro","MNE",7,321,628062,1.11453964735966e-05,0.000511096038289213,0.0218068535825545
"7199",2020-04-01,"Montenegro","MNE",1,109,628062,1.59219949622808e-06,0.000173549745088861,0.00917431192660551
"7200",2020-05-08,"Montenegro","MNE",8,324,628062,1.27375959698246e-05,0.000515872636777898,0.0246913580246914
"7201",2020-04-30,"Montenegro","MNE",7,322,628062,1.11453964735966e-05,0.000512688237785442,0.0217391304347826
"7202",2020-04-03,"Montenegro","MNE",2,144,628062,3.18439899245616e-06,0.000229276727456843,0.0138888888888889
"7203",2020-05-02,"Montenegro","MNE",7,322,628062,1.11453964735966e-05,0.000512688237785442,0.0217391304347826
"7204",2020-04-06,"Montenegro","MNE",2,214,628062,3.18439899245616e-06,0.000340730692192809,0.00934579439252336
"7205",2020-03-27,"Montenegro","MNE",1,67,628062,1.59219949622808e-06,0.000106677366247281,0.0149253731343284
"7206",2020-03-28,"Montenegro","MNE",1,75,628062,1.59219949622808e-06,0.000119414962217106,0.0133333333333333
"7207",2020-03-29,"Montenegro","MNE",1,84,628062,1.59219949622808e-06,0.000133744757683159,0.0119047619047619
"7208",2020-04-20,"Montenegro","MNE",5,308,628062,7.9609974811404e-06,0.000490397444838248,0.0162337662337662
"7209",2020-04-29,"Montenegro","MNE",7,321,628062,1.11453964735966e-05,0.000511096038289213,0.0218068535825545
"7210",2020-04-07,"Montenegro","MNE",2,233,628062,3.18439899245616e-06,0.000370982482621142,0.00858369098712446
"7211",2020-04-26,"Montenegro","MNE",6,320,628062,9.55319697736848e-06,0.000509503838792985,0.01875
"7212",2020-04-28,"Montenegro","MNE",7,321,628062,1.11453964735966e-05,0.000511096038289213,0.0218068535825545
"7213",2020-05-03,"Montenegro","MNE",7,322,628062,1.11453964735966e-05,0.000512688237785442,0.0217391304347826
"7214",2020-04-02,"Montenegro","MNE",1,123,628062,1.59219949622808e-06,0.000195840538036054,0.00813008130081301
"7215",2020-04-15,"Montenegro","MNE",4,283,628062,6.36879798491232e-06,0.000450592457432546,0.0141342756183746
"7216",2020-04-16,"Montenegro","MNE",4,288,628062,6.36879798491232e-06,0.000458553454913687,0.0138888888888889
"7217",2020-04-19,"Montenegro","MNE",5,307,628062,7.9609974811404e-06,0.00048880524534202,0.0162866449511401
"7218",2020-05-04,"Montenegro","MNE",8,322,628062,1.27375959698246e-05,0.000512688237785442,0.0248447204968944
"7219",2020-04-22,"Montenegro","MNE",5,313,628062,7.9609974811404e-06,0.000498358442319389,0.0159744408945687
"7220",2020-04-23,"Montenegro","MNE",5,315,628062,7.9609974811404e-06,0.000501542841311845,0.0158730158730159
"7221",2020-03-18,"Montenegro","MNE",NA,2,628062,NA,3.18439899245616e-06,NA
"7222",2020-03-19,"Montenegro","MNE",NA,8,628062,NA,1.27375959698246e-05,NA
"7223",2020-04-14,"Montenegro","MNE",3,274,628062,4.77659848868424e-06,0.000436262661966494,0.0109489051094891
"7224",2020-04-08,"Montenegro","MNE",2,241,628062,3.18439899245616e-06,0.000383720078590967,0.00829875518672199
"7225",2020-03-22,"Montenegro","MNE",NA,14,628062,NA,2.22907929471931e-05,NA
"7226",2020-03-23,"Montenegro","MNE",NA,21,628062,NA,3.34361894207897e-05,NA
"7227",2020-03-24,"Montenegro","MNE",NA,27,628062,NA,4.29893863981581e-05,NA
"7228",2020-03-21,"Montenegro","MNE",NA,14,628062,NA,2.22907929471931e-05,NA
"7229",2020-05-05,"Montenegro","MNE",8,323,628062,1.27375959698246e-05,0.00051428043728167,0.0247678018575851
"7230",2020-04-09,"Montenegro","MNE",2,249,628062,3.18439899245616e-06,0.000396457674560792,0.00803212851405622
"7231",2020-04-10,"Montenegro","MNE",2,252,628062,3.18439899245616e-06,0.000401234273049476,0.00793650793650794
"7232",2020-03-26,"Montenegro","MNE",NA,53,628062,NA,8.43865733000882e-05,NA
"7233",2020-04-13,"Montenegro","MNE",3,272,628062,4.77659848868424e-06,0.000433078262974038,0.0110294117647059
"7234",2020-04-21,"Montenegro","MNE",5,312,628062,7.9609974811404e-06,0.000496766242823161,0.016025641025641
"7235",2020-04-04,"Montenegro","MNE",2,174,628062,3.18439899245616e-06,0.000277042712343686,0.0114942528735632
"7236",2020-03-20,"Montenegro","MNE",NA,13,628062,NA,2.0698593450965e-05,NA
"7237",2020-03-25,"Montenegro","MNE",NA,47,628062,NA,7.48333763227197e-05,NA
"7238",2020-04-11,"Montenegro","MNE",2,257,628062,3.18439899245616e-06,0.000409195270530616,0.00778210116731518
"7239",2020-04-05,"Montenegro","MNE",2,201,628062,3.18439899245616e-06,0.000320032098741844,0.00995024875621891
"7240",2020-04-12,"Montenegro","MNE",2,263,628062,3.18439899245616e-06,0.000418748467507985,0.00760456273764259
"7241",2020-04-18,"Montenegro","MNE",4,303,628062,6.36879798491232e-06,0.000482436447357108,0.0132013201320132
"7242",2020-04-17,"Montenegro","MNE",4,303,628062,6.36879798491232e-06,0.000482436447357108,0.0132013201320132
"7243",2020-04-29,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7244",2020-04-27,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7245",2020-04-15,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7246",2020-04-28,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7247",2020-03-21,"Montserrat","MSR",NA,1,4999,NA,0.0002000400080016,NA
"7248",2020-04-14,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7249",2020-03-23,"Montserrat","MSR",NA,1,4999,NA,0.0002000400080016,NA
"7250",2020-03-22,"Montserrat","MSR",NA,1,4999,NA,0.0002000400080016,NA
"7251",2020-03-31,"Montserrat","MSR",NA,5,4999,NA,0.001000200040008,NA
"7252",2020-05-01,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7253",2020-04-30,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7254",2020-03-25,"Montserrat","MSR",NA,1,4999,NA,0.0002000400080016,NA
"7255",2020-04-07,"Montserrat","MSR",NA,6,4999,NA,0.0012002400480096,NA
"7256",2020-04-08,"Montserrat","MSR",NA,6,4999,NA,0.0012002400480096,NA
"7257",2020-03-29,"Montserrat","MSR",NA,5,4999,NA,0.001000200040008,NA
"7258",2020-03-30,"Montserrat","MSR",NA,5,4999,NA,0.001000200040008,NA
"7259",2020-04-24,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7260",2020-04-13,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7261",2020-04-26,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7262",2020-04-11,"Montserrat","MSR",NA,9,4999,NA,0.0018003600720144,NA
"7263",2020-05-07,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7264",2020-05-08,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7265",2020-04-02,"Montserrat","MSR",NA,5,4999,NA,0.001000200040008,NA
"7266",2020-04-16,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7267",2020-03-24,"Montserrat","MSR",NA,1,4999,NA,0.0002000400080016,NA
"7268",2020-04-18,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7269",2020-04-19,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7270",2020-04-20,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7271",2020-04-21,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7272",2020-04-22,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7273",2020-04-25,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7274",2020-04-12,"Montserrat","MSR",NA,9,4999,NA,0.0018003600720144,NA
"7275",2020-04-03,"Montserrat","MSR",NA,5,4999,NA,0.001000200040008,NA
"7276",2020-04-06,"Montserrat","MSR",NA,6,4999,NA,0.0012002400480096,NA
"7277",2020-04-04,"Montserrat","MSR",NA,5,4999,NA,0.001000200040008,NA
"7278",2020-05-02,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7279",2020-05-03,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7280",2020-03-26,"Montserrat","MSR",NA,1,4999,NA,0.0002000400080016,NA
"7281",2020-03-27,"Montserrat","MSR",NA,5,4999,NA,0.001000200040008,NA
"7282",2020-04-23,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7283",2020-05-06,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7284",2020-05-05,"Montserrat","MSR",1,11,4999,0.0002000400080016,0.0022004400880176,0.0909090909090909
"7285",2020-04-17,"Montserrat","MSR",NA,11,4999,NA,0.0022004400880176,NA
"7286",2020-04-10,"Montserrat","MSR",NA,9,4999,NA,0.0018003600720144,NA
"7287",2020-04-05,"Montserrat","MSR",NA,6,4999,NA,0.0012002400480096,NA
"7288",2020-04-09,"Montserrat","MSR",NA,9,4999,NA,0.0018003600720144,NA
